https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume KMD,Volume USDT,tradecount
1614038400000,2021-02-23,KMDUSDT,1.5729,1.5735,1.0,1.1999,4583749.88,5481166.44333,25131
1613952000000,2021-02-22,KMDUSDT,1.6346,1.8826,1.2331,1.5639,8125884.89,13130534.536629,54459
1613865600000,2021-02-21,KMDUSDT,1.437,1.84,1.4,1.6345,6343805.64,10532323.999929,52976
1613779200000,2021-02-20,KMDUSDT,1.4642,1.6298,1.3616,1.4322,3527659.6,5257566.872485,33642
1613692800000,2021-02-19,KMDUSDT,1.3795,1.5,1.28,1.4643,2485157.08,3515437.344088,24870
1613606400000,2021-02-18,KMDUSDT,1.28,1.4,1.2746,1.3753,2027466.13,2704421.102619,18332
1613520000000,2021-02-17,KMDUSDT,1.2836,1.3143,1.18,1.2801,2077363.12,2614934.835042,15971
1613433600000,2021-02-16,KMDUSDT,1.3885,1.4082,1.2156,1.2812,2539622.47,3332690.157443,19998
1613347200000,2021-02-15,KMDUSDT,1.3025,1.5755,1.1252,1.3888,5623934.67,7671163.907115,41459
1613260800000,2021-02-14,KMDUSDT,1.3018,1.48,1.2591,1.2991,5297091.26,7228528.133909,36616
1613174400000,2021-02-13,KMDUSDT,1.1454,1.34,1.1067,1.3048,5537295.49,6860804.379388,34958
1613088000000,2021-02-12,KMDUSDT,1.1112,1.1951,1.041,1.1454,3663529.84,4122567.199721,23790
1613001600000,2021-02-11,KMDUSDT,0.8999,1.15,0.8708,1.1112,10595046.65,11211988.314137,55942
1612915200000,2021-02-10,KMDUSDT,0.8758,0.95,0.7845,0.9045,4210403.93,3709643.411406,19564
1612828800000,2021-02-09,KMDUSDT,0.8448,0.94,0.8108,0.875,3206407.21,2757009.294349,15810
1612742400000,2021-02-08,KMDUSDT,0.7899,0.8676,0.7682,0.8379,1038095.22,855232.865947,7963
1612656000000,2021-02-07,KMDUSDT,0.8109,0.8422,0.75,0.7905,1092988.14,864016.823937,7844
1612569600000,2021-02-06,KMDUSDT,0.8463,0.94,0.7822,0.8109,2373546.49,2011566.56234,16728
1612483200000,2021-02-05,KMDUSDT,0.7225,0.8502,0.7141,0.8492,2279108.77,1791216.762471,14436
1612396800000,2021-02-04,KMDUSDT,0.7603,0.7745,0.7,0.7234,1140040.42,830406.405752,8118
1612310400000,2021-02-03,KMDUSDT,0.7649,0.7897,0.7275,0.7604,1110399.48,841930.054671,7966
1612224000000,2021-02-02,KMDUSDT,0.6913,0.78,0.681,0.7687,1735676.51,1269460.702895,10794
1612137600000,2021-02-01,KMDUSDT,0.7228,0.7385,0.6523,0.6886,1904561.0,1303682.751915,11852
1612051200000,2021-01-31,KMDUSDT,0.7505,0.82,0.6705,0.7185,5044038.93,3659517.019094,26824
1611964800000,2021-01-30,KMDUSDT,0.6159,0.99,0.6003,0.7506,9723192.18,7777973.759667,40262
1611878400000,2021-01-29,KMDUSDT,0.6298,0.6871,0.5857,0.6192,2345315.67,1489282.317715,10557
1611792000000,2021-01-28,KMDUSDT,0.5421,0.65,0.5309,0.6293,1178979.83,697692.327697,6310
1611705600000,2021-01-27,KMDUSDT,0.5903,0.6171,0.5286,0.54,644131.33,359541.419272,3957
1611619200000,2021-01-26,KMDUSDT,0.6,0.6062,0.57,0.5903,331636.97,194773.018625,2571
1611532800000,2021-01-25,KMDUSDT,0.623,0.6368,0.5922,0.5999,794815.07,491244.130971,4469
1611446400000,2021-01-24,KMDUSDT,0.6099,0.6499,0.603,0.623,866928.83,538671.787091,5425
1611360000000,2021-01-23,KMDUSDT,0.5859,0.6157,0.565,0.6131,548655.66,324399.046576,3638
1611273600000,2021-01-22,KMDUSDT,0.5611,0.6042,0.5246,0.5819,722515.92,413766.923871,4282
1611187200000,2021-01-21,KMDUSDT,0.6542,0.6542,0.55,0.5677,987147.01,589650.08086,5016
1611100800000,2021-01-20,KMDUSDT,0.6685,0.7,0.5954,0.6548,2314299.1,1472822.172133,9047
1611014400000,2021-01-19,KMDUSDT,0.6456,0.72,0.615,0.6693,1855572.41,1238496.811769,9150
1610928000000,2021-01-18,KMDUSDT,0.6258,0.6474,0.5968,0.6456,1111921.93,697593.619547,5761
1610841600000,2021-01-17,KMDUSDT,0.6181,0.645,0.5666,0.6256,1016013.6,617962.057813,5666
1610755200000,2021-01-16,KMDUSDT,0.5788,0.6346,0.5737,0.6179,984216.46,600909.913776,5404
1610668800000,2021-01-15,KMDUSDT,0.5841,0.593,0.5363,0.5789,803969.49,458907.54089,4309
1610582400000,2021-01-14,KMDUSDT,0.5744,0.5929,0.5583,0.5843,866829.39,500080.443622,4180
1610496000000,2021-01-13,KMDUSDT,0.5541,0.5765,0.5305,0.5765,981867.35,546792.768377,4171
1610409600000,2021-01-12,KMDUSDT,0.5665,0.5821,0.5167,0.5544,1127497.16,624528.24086,4974
1610323200000,2021-01-11,KMDUSDT,0.5895,0.5895,0.4939,0.5619,1195181.37,641734.728343,6273
1610236800000,2021-01-10,KMDUSDT,0.6162,0.639,0.5489,0.5932,1014928.78,605762.163294,5626
1610150400000,2021-01-09,KMDUSDT,0.5637,0.6399,0.5455,0.62,1259169.56,750652.318632,6608
1610064000000,2021-01-08,KMDUSDT,0.5769,0.58,0.5267,0.561,677556.4,377113.788161,3999
1609977600000,2021-01-07,KMDUSDT,0.5717,0.5972,0.5359,0.5769,2487899.9,1400858.614308,7426
1609891200000,2021-01-06,KMDUSDT,0.5399,0.5842,0.5245,0.57,844772.01,468626.315107,4308
1609804800000,2021-01-05,KMDUSDT,0.5283,0.5408,0.5012,0.54,759328.36,399983.81448,3393
1609718400000,2021-01-04,KMDUSDT,0.4774,0.5549,0.4612,0.5331,1398491.71,721659.005442,5741
1609632000000,2021-01-03,KMDUSDT,0.4727,0.496,0.458,0.4803,768449.61,366425.71931,3658
1609545600000,2021-01-02,KMDUSDT,0.4993,0.4999,0.4581,0.474,491586.51,238565.439682,3192
1609459200000,2021-01-01,KMDUSDT,0.5132,0.5231,0.4928,0.5008,335159.77,170961.396189,1807
1609372800000,2020-12-31,KMDUSDT,0.5247,0.5283,0.4956,0.5137,161812.92,82609.382527,1187
1609286400000,2020-12-30,KMDUSDT,0.5305,0.5457,0.518,0.5226,273179.47,145729.506484,1487
1609200000000,2020-12-29,KMDUSDT,0.5334,0.5379,0.5056,0.5305,264769.49,137487.18273,1457
1609113600000,2020-12-28,KMDUSDT,0.5261,0.5531,0.5226,0.5334,269101.15,145400.805901,1587
1609027200000,2020-12-27,KMDUSDT,0.5216,0.5587,0.5042,0.5265,379261.48,201504.434242,2400
1608940800000,2020-12-26,KMDUSDT,0.5287,0.5381,0.5057,0.5195,218057.01,114482.260415,1765
1608854400000,2020-12-25,KMDUSDT,0.5294,0.5487,0.5191,0.5311,208057.2,111438.807707,1269
1608768000000,2020-12-24,KMDUSDT,0.4923,0.5295,0.484,0.5263,179566.39,90291.133825,1161
1608681600000,2020-12-23,KMDUSDT,0.5679,0.5679,0.477,0.4923,295112.28,153795.030157,1853
1608595200000,2020-12-22,KMDUSDT,0.5701,0.58,0.543,0.5648,333416.05,188355.537637,1830
1608508800000,2020-12-21,KMDUSDT,0.5805,0.5917,0.5406,0.57,376606.27,213061.825478,2311
1608422400000,2020-12-20,KMDUSDT,0.6137,0.6164,0.5696,0.5798,345821.58,203334.285262,2279
1608336000000,2020-12-19,KMDUSDT,0.5865,0.681,0.5785,0.6168,1475885.49,937176.157413,9556
1608249600000,2020-12-18,KMDUSDT,0.5488,0.6782,0.5386,0.5867,1975656.08,1180327.086568,9900
1608163200000,2020-12-17,KMDUSDT,0.559,0.5698,0.5248,0.5489,570365.26,313982.852633,3195
1608076800000,2020-12-16,KMDUSDT,0.5451,0.5649,0.5261,0.559,309645.47,169435.406462,2121
1607990400000,2020-12-15,KMDUSDT,0.5514,0.5549,0.5341,0.5472,178303.16,97289.71048,1213
1607904000000,2020-12-14,KMDUSDT,0.5496,0.557,0.5365,0.5514,286851.61,156792.637215,1894
1607817600000,2020-12-13,KMDUSDT,0.5494,0.59,0.5424,0.5526,965316.63,539302.790838,4391
1607731200000,2020-12-12,KMDUSDT,0.5101,0.577,0.5072,0.5491,1126097.74,609888.528281,3603
1607644800000,2020-12-11,KMDUSDT,0.5263,0.5301,0.4945,0.5101,256896.45,130954.232977,1522
1607558400000,2020-12-10,KMDUSDT,0.5459,0.5459,0.5136,0.5263,96600.79,50933.928247,659
1607472000000,2020-12-09,KMDUSDT,0.5484,0.55,0.5079,0.5459,255693.13,135368.094125,1563
1607385600000,2020-12-08,KMDUSDT,0.58,0.6024,0.543,0.551,338924.43,194482.286501,2550
1607299200000,2020-12-07,KMDUSDT,0.5728,0.5887,0.563,0.58,287976.52,166789.060019,1748
1607212800000,2020-12-06,KMDUSDT,0.5813,0.5844,0.5602,0.5728,112027.53,63841.699184,895
1607126400000,2020-12-05,KMDUSDT,0.55,0.5813,0.5447,0.5813,201719.86,113903.563864,1479
1607040000000,2020-12-04,KMDUSDT,0.6049,0.6213,0.5465,0.5546,462491.42,266771.549365,2982
1606953600000,2020-12-03,KMDUSDT,0.612,0.646,0.5918,0.6049,381014.77,231734.4338,2516
1606867200000,2020-12-02,KMDUSDT,0.5752,0.6192,0.5701,0.6096,435201.24,261866.680725,2567
1606780800000,2020-12-01,KMDUSDT,0.5931,0.6048,0.5415,0.58,514614.65,297577.447088,3207
1606694400000,2020-11-30,KMDUSDT,0.5767,0.5931,0.5559,0.5899,321986.06,185485.521371,2251
1606608000000,2020-11-29,KMDUSDT,0.5794,0.59,0.5587,0.573,302396.47,173815.501671,1872
1606521600000,2020-11-28,KMDUSDT,0.5441,0.6217,0.5358,0.5794,1003241.76,581791.130748,5859
1606435200000,2020-11-27,KMDUSDT,0.5331,0.5665,0.5007,0.5413,401277.78,212194.369748,2595
1606348800000,2020-11-26,KMDUSDT,0.5987,0.6324,0.4897,0.5274,758436.2,412525.264896,4480
1606262400000,2020-11-25,KMDUSDT,0.6251,0.7274,0.5688,0.6032,1616586.95,1055111.106355,7600
1606176000000,2020-11-24,KMDUSDT,0.5098,0.7962,0.5037,0.6288,4270273.25,2649164.017627,16208
1606089600000,2020-11-23,KMDUSDT,0.4857,0.5185,0.4775,0.5101,557693.76,277405.179044,2918
1606003200000,2020-11-22,KMDUSDT,0.5166,0.5171,0.4716,0.4846,605940.68,298240.446492,2202
1605916800000,2020-11-21,KMDUSDT,0.4742,0.52,0.4661,0.5168,435480.51,216182.138253,2332
1605830400000,2020-11-20,KMDUSDT,0.4653,0.4958,0.4651,0.4742,258226.23,123362.688133,1722
1605744000000,2020-11-19,KMDUSDT,0.4625,0.5185,0.45,0.4664,495974.77,238436.7001,2225
1605657600000,2020-11-18,KMDUSDT,0.4693,0.4823,0.4376,0.4625,223659.55,103585.08007,1384
1605571200000,2020-11-17,KMDUSDT,0.4664,0.4772,0.4605,0.4731,271063.46,127116.428617,1326
1605484800000,2020-11-16,KMDUSDT,0.4601,0.4725,0.4514,0.4663,142264.44,66112.83316,874
1605398400000,2020-11-15,KMDUSDT,0.4831,0.4833,0.4504,0.4578,298142.01,138444.232423,1031
1605312000000,2020-11-14,KMDUSDT,0.4859,0.4989,0.469,0.4834,214067.92,104317.730419,914
1605225600000,2020-11-13,KMDUSDT,0.4644,0.4915,0.4642,0.4843,147004.6,70483.396611,771
1605139200000,2020-11-12,KMDUSDT,0.4743,0.4775,0.4581,0.4639,111908.5,52392.767613,712
1605052800000,2020-11-11,KMDUSDT,0.4896,0.4999,0.4743,0.4743,240502.31,116928.186042,1265
1604966400000,2020-11-10,KMDUSDT,0.4553,0.4998,0.4551,0.4857,232834.75,111118.713043,1152
1604880000000,2020-11-09,KMDUSDT,0.4579,0.473,0.4356,0.4592,172796.33,78966.992531,1018
1604793600000,2020-11-08,KMDUSDT,0.4293,0.4621,0.4292,0.4583,127160.08,57194.483359,803
1604707200000,2020-11-07,KMDUSDT,0.4586,0.48,0.42,0.4311,361609.92,162222.526743,1748
1604620800000,2020-11-06,KMDUSDT,0.434,0.472,0.4327,0.4586,521359.63,236337.064869,1696
1604534400000,2020-11-05,KMDUSDT,0.4308,0.4499,0.4212,0.4361,382598.65,164782.048379,1371
1604448000000,2020-11-04,KMDUSDT,0.4186,0.4402,0.388,0.4308,210567.31,89018.111095,1152
1604361600000,2020-11-03,KMDUSDT,0.4304,0.4343,0.4036,0.4202,96061.55,40062.210145,626
1604275200000,2020-11-02,KMDUSDT,0.4323,0.4451,0.4225,0.4305,112170.31,48914.320483,668
1604188800000,2020-11-01,KMDUSDT,0.4349,0.437,0.4236,0.4307,49615.69,21274.380335,352
1604102400000,2020-10-31,KMDUSDT,0.4373,0.4508,0.4291,0.4349,113013.32,49908.217642,648
1604016000000,2020-10-30,KMDUSDT,0.4613,0.4663,0.4262,0.4341,125950.75,56071.212511,754
1603929600000,2020-10-29,KMDUSDT,0.4743,0.4799,0.4602,0.464,87077.77,40848.317338,635
1603843200000,2020-10-28,KMDUSDT,0.4935,0.522,0.462,0.4729,323197.5,159505.602594,1708
1603756800000,2020-10-27,KMDUSDT,0.4991,0.515,0.4818,0.4936,289793.54,143072.359353,1138
1603670400000,2020-10-26,KMDUSDT,0.5004,0.5233,0.4863,0.4988,159871.21,80474.254147,935
1603584000000,2020-10-25,KMDUSDT,0.5242,0.5242,0.4901,0.4965,98935.94,49788.732644,721
1603497600000,2020-10-24,KMDUSDT,0.5112,0.5499,0.5112,0.5228,338426.79,179816.259377,1574
1603411200000,2020-10-23,KMDUSDT,0.5017,0.5293,0.4959,0.5081,234054.06,119930.244569,1026
1603324800000,2020-10-22,KMDUSDT,0.4948,0.5104,0.4873,0.5033,167885.79,84446.328199,1021
1603238400000,2020-10-21,KMDUSDT,0.4859,0.505,0.4724,0.492,277020.17,135674.530581,1453
1603152000000,2020-10-20,KMDUSDT,0.5212,0.5249,0.4703,0.4858,350138.52,173574.381185,1798
1603065600000,2020-10-19,KMDUSDT,0.5266,0.5301,0.5155,0.5208,180955.77,94656.738209,935
1602979200000,2020-10-18,KMDUSDT,0.5231,0.5363,0.5212,0.5264,125556.98,66643.281421,837
1602892800000,2020-10-17,KMDUSDT,0.5268,0.5298,0.5142,0.5198,61328.83,32069.107729,407
1602806400000,2020-10-16,KMDUSDT,0.5325,0.5331,0.519,0.5263,94627.31,49608.310354,502
1602720000000,2020-10-15,KMDUSDT,0.5492,0.5492,0.5233,0.5329,171402.7,91472.199757,885
1602633600000,2020-10-14,KMDUSDT,0.5564,0.5653,0.5453,0.5509,95752.6,53265.147359,652
1602547200000,2020-10-13,KMDUSDT,0.5665,0.5672,0.5493,0.5561,57444.11,31987.983427,410
1602460800000,2020-10-12,KMDUSDT,0.5679,0.5757,0.5551,0.5665,106143.78,59918.683243,719
1602374400000,2020-10-11,KMDUSDT,0.5723,0.5789,0.5595,0.568,61366.06,34858.967534,390
1602288000000,2020-10-10,KMDUSDT,0.5641,0.614,0.5638,0.5721,363079.89,214987.190917,1529
1602201600000,2020-10-09,KMDUSDT,0.5363,0.5693,0.53,0.5612,154251.69,85291.606762,775
1602115200000,2020-10-08,KMDUSDT,0.518,0.5394,0.5108,0.5393,108712.59,57124.465827,535
1602028800000,2020-10-07,KMDUSDT,0.5173,0.5238,0.511,0.5206,67641.05,35048.183399,402
1601942400000,2020-10-06,KMDUSDT,0.5622,0.568,0.5051,0.5205,160746.71,86472.585012,864
1601856000000,2020-10-05,KMDUSDT,0.5517,0.5622,0.5474,0.5622,82320.31,45535.772186,475
1601769600000,2020-10-04,KMDUSDT,0.538,0.5518,0.5287,0.5517,96535.93,52030.453573,473
1601683200000,2020-10-03,KMDUSDT,0.5388,0.5458,0.536,0.5408,41230.59,22331.29147,337
1601596800000,2020-10-02,KMDUSDT,0.5617,0.5637,0.5345,0.5396,111355.15,60543.240964,651
1601510400000,2020-10-01,KMDUSDT,0.5699,0.5913,0.5459,0.562,178745.38,102332.36224,828
1601424000000,2020-09-30,KMDUSDT,0.5772,0.5772,0.5585,0.5714,46431.97,26317.274681,285
1601337600000,2020-09-29,KMDUSDT,0.5599,0.5843,0.5585,0.5772,115780.36,66197.732191,609
1601251200000,2020-09-28,KMDUSDT,0.5707,0.5781,0.5575,0.5584,131695.44,75063.662162,652
1601164800000,2020-09-27,KMDUSDT,0.5648,0.5951,0.5576,0.5694,496090.42,287854.290556,1382
1601078400000,2020-09-26,KMDUSDT,0.5677,0.575,0.5573,0.5649,173181.63,97976.252051,676
1600992000000,2020-09-25,KMDUSDT,0.5525,0.5805,0.5375,0.5678,199052.5,111471.326651,828
1600905600000,2020-09-24,KMDUSDT,0.5157,0.5576,0.5108,0.553,160991.15,86267.218089,801
1600819200000,2020-09-23,KMDUSDT,0.5738,0.5759,0.5048,0.5179,218033.23,117846.833975,1020
1600732800000,2020-09-22,KMDUSDT,0.5751,0.583,0.5489,0.5719,219313.42,123326.955861,949
1600646400000,2020-09-21,KMDUSDT,0.6429,0.6474,0.5657,0.5774,426905.42,256673.808933,1728
1600560000000,2020-09-20,KMDUSDT,0.6196,0.6487,0.6056,0.6431,312149.44,195844.621163,1420
1600473600000,2020-09-19,KMDUSDT,0.607,0.6254,0.601,0.6211,117325.86,71939.485581,556
1600387200000,2020-09-18,KMDUSDT,0.624,0.6256,0.5951,0.6054,107185.16,65647.407352,624
1600300800000,2020-09-17,KMDUSDT,0.6173,0.63,0.6068,0.6211,150688.1,93342.742563,861
1600214400000,2020-09-16,KMDUSDT,0.6023,0.6212,0.5815,0.617,219554.53,132765.235134,1056
1600128000000,2020-09-15,KMDUSDT,0.6329,0.6425,0.6,0.6023,238303.47,147848.589476,1161
1600041600000,2020-09-14,KMDUSDT,0.6113,0.6386,0.5974,0.6366,230934.84,143063.287493,1199
1599955200000,2020-09-13,KMDUSDT,0.6555,0.6587,0.6002,0.6113,371089.12,233351.630782,1480
1599868800000,2020-09-12,KMDUSDT,0.6481,0.6664,0.6383,0.6555,342368.39,223626.863546,1617
1599782400000,2020-09-11,KMDUSDT,0.6298,0.6527,0.6011,0.6481,432407.03,272685.855336,1691
1599696000000,2020-09-10,KMDUSDT,0.6166,0.6848,0.6101,0.6275,637507.64,405360.396474,2380
1599609600000,2020-09-09,KMDUSDT,0.5867,0.645,0.5733,0.616,449972.67,276306.747536,1706
1599523200000,2020-09-08,KMDUSDT,0.6134,0.6286,0.5708,0.5872,353419.29,210064.864062,1648
1599436800000,2020-09-07,KMDUSDT,0.62,0.6346,0.5641,0.6102,268995.36,160380.023949,1337
1599350400000,2020-09-06,KMDUSDT,0.59,0.625,0.5566,0.6181,411409.78,247491.329657,2020
1599264000000,2020-09-05,KMDUSDT,0.6235,0.6337,0.56,0.5894,255232.0,152052.671476,1707
1599177600000,2020-09-04,KMDUSDT,0.6031,0.6421,0.5689,0.6265,429673.94,260226.134534,2117
1599091200000,2020-09-03,KMDUSDT,0.7036,0.7086,0.5924,0.6033,491691.13,322562.253481,2291
1599004800000,2020-09-02,KMDUSDT,0.7572,0.7656,0.6801,0.7064,578307.34,416174.401236,2628
1598918400000,2020-09-01,KMDUSDT,0.8006,0.8045,0.75,0.7571,526792.55,406675.272632,2417
1598832000000,2020-08-31,KMDUSDT,0.7793,0.82,0.7651,0.8003,424518.88,333662.280919,1774
1598745600000,2020-08-30,KMDUSDT,0.796,0.8159,0.7695,0.7812,391804.15,308969.036034,1723
1598659200000,2020-08-29,KMDUSDT,0.7819,0.8142,0.777,0.7958,404543.3,321085.692259,1679
1598572800000,2020-08-28,KMDUSDT,0.7505,0.79,0.7439,0.7849,317788.19,244384.284879,1578
1598486400000,2020-08-27,KMDUSDT,0.8313,0.8345,0.7181,0.7505,683116.93,524926.019261,3199
1598400000000,2020-08-26,KMDUSDT,0.8133,0.835,0.78,0.835,437680.61,355579.911658,2310
1598313600000,2020-08-25,KMDUSDT,0.8951,0.8996,0.7695,0.8126,963341.57,793677.743905,4711
1598227200000,2020-08-24,KMDUSDT,0.9061,0.914,0.8608,0.8995,739695.51,652444.730972,2723
1598140800000,2020-08-23,KMDUSDT,0.9793,0.9883,0.875,0.9061,731220.04,666586.201624,3843
1598054400000,2020-08-22,KMDUSDT,0.8599,0.9995,0.8252,0.9799,1568339.1,1463421.818484,8210
1597968000000,2020-08-21,KMDUSDT,0.8593,0.9207,0.8251,0.8531,2150697.18,1884115.00301,7735
1597881600000,2020-08-20,KMDUSDT,0.8145,0.8664,0.7751,0.8593,1036859.53,846289.702102,3574
1597795200000,2020-08-19,KMDUSDT,0.825,0.8888,0.75,0.8145,2247666.06,1863326.427018,8541
1597708800000,2020-08-18,KMDUSDT,0.7767,0.8452,0.7411,0.825,702889.75,558942.164534,2989
1597622400000,2020-08-17,KMDUSDT,0.7947,0.8185,0.7572,0.7767,565127.52,446843.664869,2313
1597536000000,2020-08-16,KMDUSDT,0.772,0.8218,0.74,0.7897,428226.03,331643.0344,2062
1597449600000,2020-08-15,KMDUSDT,0.8023,0.8103,0.754,0.772,438650.57,342148.165509,1827
1597363200000,2020-08-14,KMDUSDT,0.7867,0.84,0.78,0.7976,1026031.53,827941.760061,3104
1597276800000,2020-08-13,KMDUSDT,0.7996,0.8496,0.7301,0.7867,856108.58,666626.921891,3435
1597190400000,2020-08-12,KMDUSDT,0.7252,0.85,0.6938,0.7995,1011283.53,772240.866921,3751
1597104000000,2020-08-11,KMDUSDT,0.7408,0.8817,0.676,0.7293,1105159.57,831933.913725,4251
