https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume POLY,Volume BTC,tradecount
1589155200000,2020-05-11,POLYBTC,2.54e-06,2.73e-06,2.38e-06,2.47e-06,12399378.0,31.41440594,3889
1589068800000,2020-05-10,POLYBTC,2.51e-06,2.62e-06,2.42e-06,2.53e-06,8270978.0,20.8641529,3159
1588982400000,2020-05-09,POLYBTC,2.49e-06,2.57e-06,2.44e-06,2.52e-06,6026443.0,15.08291616,2047
1588896000000,2020-05-08,POLYBTC,2.49e-06,2.6e-06,2.32e-06,2.49e-06,21654954.0,52.85218935,6119
1588809600000,2020-05-07,POLYBTC,2.35e-06,2.98e-06,2.3e-06,2.49e-06,118913238.0,310.93773336,18337
1588723200000,2020-05-06,POLYBTC,2.43e-06,2.44e-06,2.28e-06,2.34e-06,3029682.0,7.14152042,1157
1588636800000,2020-05-05,POLYBTC,2.45e-06,2.51e-06,2.36e-06,2.43e-06,2795379.0,6.82203677,1247
1588550400000,2020-05-04,POLYBTC,2.43e-06,2.48e-06,2.36e-06,2.44e-06,3192228.0,7.76267498,1274
1588464000000,2020-05-03,POLYBTC,2.57e-06,2.63e-06,2.39e-06,2.43e-06,7371874.0,18.21528533,2022
1588377600000,2020-05-02,POLYBTC,2.51e-06,2.67e-06,2.44e-06,2.57e-06,7252649.0,18.54399683,2654
1588291200000,2020-05-01,POLYBTC,2.42e-06,3.07e-06,2.39e-06,2.51e-06,63680376.0,175.75025565,10643
1588204800000,2020-04-30,POLYBTC,2.49e-06,2.52e-06,2.33e-06,2.42e-06,9104441.0,21.87605803,2788
1588118400000,2020-04-29,POLYBTC,2.6e-06,2.83e-06,2.44e-06,2.51e-06,20233818.0,53.97197577,5485
1588032000000,2020-04-28,POLYBTC,2.59e-06,2.62e-06,2.55e-06,2.62e-06,1602915.0,4.13732395,861
1587945600000,2020-04-27,POLYBTC,2.66e-06,2.66e-06,2.56e-06,2.59e-06,2658287.0,6.91594075,1300
1587859200000,2020-04-26,POLYBTC,2.67e-06,2.72e-06,2.6e-06,2.66e-06,5047920.0,13.41756592,1802
1587772800000,2020-04-25,POLYBTC,2.63e-06,2.72e-06,2.61e-06,2.67e-06,6012733.0,16.06184796,1780
1587686400000,2020-04-24,POLYBTC,2.6e-06,2.69e-06,2.58e-06,2.63e-06,5129190.0,13.48731339,2080
1587600000000,2020-04-23,POLYBTC,2.7e-06,2.71e-06,2.5e-06,2.59e-06,6415286.0,16.5936914,2218
1587513600000,2020-04-22,POLYBTC,2.64e-06,2.75e-06,2.6e-06,2.7e-06,5893846.0,15.74819125,1737
1587427200000,2020-04-21,POLYBTC,2.63e-06,2.68e-06,2.56e-06,2.63e-06,5537726.0,14.53721679,2084
1587340800000,2020-04-20,POLYBTC,2.74e-06,2.84e-06,2.42e-06,2.63e-06,9052442.0,24.21710373,3276
1587254400000,2020-04-19,POLYBTC,2.78e-06,2.84e-06,2.69e-06,2.74e-06,3548509.0,9.74733986,1749
1587168000000,2020-04-18,POLYBTC,2.75e-06,2.83e-06,2.7e-06,2.76e-06,7700157.0,21.33361122,2690
1587081600000,2020-04-17,POLYBTC,2.71e-06,2.76e-06,2.64e-06,2.74e-06,4025174.0,10.83037327,1840
1586995200000,2020-04-16,POLYBTC,2.75e-06,2.82e-06,2.64e-06,2.71e-06,5631588.0,15.39296106,2936
1586908800000,2020-04-15,POLYBTC,2.76e-06,2.81e-06,2.7e-06,2.75e-06,3818020.0,10.53360569,1743
1586822400000,2020-04-14,POLYBTC,2.64e-06,2.8e-06,2.61e-06,2.76e-06,4240862.0,11.52770388,2160
1586736000000,2020-04-13,POLYBTC,2.72e-06,2.72e-06,2.6e-06,2.63e-06,3454624.0,9.15202493,1008
1586649600000,2020-04-12,POLYBTC,2.69e-06,2.85e-06,2.66e-06,2.71e-06,3690247.0,10.12269812,1775
1586563200000,2020-04-11,POLYBTC,2.73e-06,2.78e-06,2.63e-06,2.69e-06,3698127.0,9.95271439,1354
1586476800000,2020-04-10,POLYBTC,2.8e-06,2.87e-06,2.65e-06,2.72e-06,4920621.0,13.47774325,1868
1586390400000,2020-04-09,POLYBTC,2.82e-06,2.87e-06,2.75e-06,2.81e-06,5399557.0,15.12859105,2429
1586304000000,2020-04-08,POLYBTC,2.85e-06,2.86e-06,2.76e-06,2.82e-06,3483693.0,9.82038326,1426
1586217600000,2020-04-07,POLYBTC,2.82e-06,2.85e-06,2.73e-06,2.84e-06,5612866.0,15.63455402,2057
1586131200000,2020-04-06,POLYBTC,2.86e-06,2.87e-06,2.74e-06,2.83e-06,2576479.0,7.22271207,1415
1586044800000,2020-04-05,POLYBTC,2.86e-06,2.89e-06,2.83e-06,2.86e-06,1385346.0,3.96066033,729
1585958400000,2020-04-04,POLYBTC,2.85e-06,2.98e-06,2.83e-06,2.87e-06,5786794.0,16.69462502,3594
1585872000000,2020-04-03,POLYBTC,2.86e-06,2.87e-06,2.78e-06,2.85e-06,3684371.0,10.39797238,1811
1585785600000,2020-04-02,POLYBTC,2.88e-06,2.96e-06,2.73e-06,2.86e-06,5258746.0,14.93443704,3228
1585699200000,2020-04-01,POLYBTC,3.03e-06,3.03e-06,2.88e-06,2.9e-06,4715793.0,13.92324241,2061
1585612800000,2020-03-31,POLYBTC,2.92e-06,3.17e-06,2.91e-06,3.03e-06,12044804.0,36.92665017,7403
1585526400000,2020-03-30,POLYBTC,2.83e-06,3.19e-06,2.77e-06,2.92e-06,66636732.0,201.91160517,17013
1585440000000,2020-03-29,POLYBTC,2.79e-06,2.93e-06,2.74e-06,2.83e-06,6532823.0,18.43757791,2574
1585353600000,2020-03-28,POLYBTC,2.84e-06,2.93e-06,2.72e-06,2.78e-06,4995704.0,13.8219503,2065
1585267200000,2020-03-27,POLYBTC,2.86e-06,2.92e-06,2.75e-06,2.84e-06,5466529.0,15.48348742,1908
1585180800000,2020-03-26,POLYBTC,2.92e-06,3.02e-06,2.7e-06,2.83e-06,6974471.0,19.82954991,2475
1585094400000,2020-03-25,POLYBTC,2.89e-06,3.13e-06,2.84e-06,2.92e-06,8204553.0,24.15087662,3835
1585008000000,2020-03-24,POLYBTC,2.94e-06,2.94e-06,2.7e-06,2.89e-06,8604679.0,24.18335527,2997
1584921600000,2020-03-23,POLYBTC,3.01e-06,3.2e-06,2.89e-06,2.96e-06,8067541.0,23.84370317,2736
1584835200000,2020-03-22,POLYBTC,3.13e-06,3.39e-06,2.99e-06,3.01e-06,8637018.0,27.54612969,3587
1584748800000,2020-03-21,POLYBTC,3.03e-06,3.32e-06,3.01e-06,3.13e-06,7867195.0,24.58215564,4282
1584662400000,2020-03-20,POLYBTC,3.21e-06,3.44e-06,2.88e-06,3.01e-06,16384412.0,50.13704174,7264
1584576000000,2020-03-19,POLYBTC,3.18e-06,3.48e-06,3.07e-06,3.21e-06,19133162.0,62.80694791,10430
1584489600000,2020-03-18,POLYBTC,3.14e-06,3.2e-06,2.87e-06,3.16e-06,9696808.0,29.20683494,3995
1584403200000,2020-03-17,POLYBTC,2.95e-06,3.21e-06,2.89e-06,3.13e-06,11246248.0,34.43741545,5230
1584316800000,2020-03-16,POLYBTC,3.17e-06,3.28e-06,2.85e-06,2.95e-06,10009163.0,29.9661501,4621
1584230400000,2020-03-15,POLYBTC,3.08e-06,3.49e-06,3e-06,3.17e-06,13068120.0,43.10356264,6418
1584144000000,2020-03-14,POLYBTC,2.65e-06,3.42e-06,2.64e-06,3.1e-06,29380477.0,91.24654614,11660
1584057600000,2020-03-13,POLYBTC,2.56e-06,2.86e-06,2.41e-06,2.64e-06,16350605.0,42.75005594,6746
1583971200000,2020-03-12,POLYBTC,3.22e-06,3.38e-06,2.49e-06,2.56e-06,26603281.0,75.36782078,9062
1583884800000,2020-03-11,POLYBTC,3.44e-06,3.74e-06,3.12e-06,3.21e-06,26508570.0,90.2364509,6642
1583798400000,2020-03-10,POLYBTC,3.25e-06,3.59e-06,3.18e-06,3.44e-06,14887296.0,50.15122127,4365
1583712000000,2020-03-09,POLYBTC,3.05e-06,3.3e-06,3e-06,3.25e-06,14968362.0,47.19625241,4856
1583625600000,2020-03-08,POLYBTC,3.26e-06,3.53e-06,3.03e-06,3.06e-06,18617802.0,60.69243988,5689
1583539200000,2020-03-07,POLYBTC,3.31e-06,3.57e-06,3.15e-06,3.26e-06,22578990.0,75.92466474,7047
1583452800000,2020-03-06,POLYBTC,3.1e-06,3.42e-06,3.04e-06,3.31e-06,33142955.0,108.59743039,8634
1583366400000,2020-03-05,POLYBTC,3e-06,3.35e-06,2.92e-06,3.1e-06,29687252.0,91.6997862,8860
1583280000000,2020-03-04,POLYBTC,3.14e-06,3.4e-06,2.91e-06,3e-06,38058577.0,118.83666227,8953
1583193600000,2020-03-03,POLYBTC,2.75e-06,3.28e-06,2.71e-06,3.15e-06,26322317.0,78.55354554,5964
1583107200000,2020-03-02,POLYBTC,2.73e-06,2.88e-06,2.67e-06,2.76e-06,13857407.0,38.40332779,2746
1583020800000,2020-03-01,POLYBTC,2.86e-06,2.86e-06,2.67e-06,2.73e-06,12322906.0,34.40373581,2736
1582934400000,2020-02-29,POLYBTC,3.04e-06,3.16e-06,2.82e-06,2.87e-06,21958412.0,64.62289135,5695
1582848000000,2020-02-28,POLYBTC,3.12e-06,3.58e-06,2.93e-06,3.04e-06,82511900.0,266.15002075,20000
1582761600000,2020-02-27,POLYBTC,2.31e-06,3.3e-06,2.19e-06,3.14e-06,54322726.0,160.41522492,14651
1582675200000,2020-02-26,POLYBTC,2.41e-06,2.41e-06,2.15e-06,2.31e-06,8862007.0,20.45281774,3415
1582588800000,2020-02-25,POLYBTC,2.61e-06,2.61e-06,2.33e-06,2.41e-06,5662341.0,13.96010043,1897
1582502400000,2020-02-24,POLYBTC,2.82e-06,2.85e-06,2.53e-06,2.59e-06,5178192.0,13.69273281,1719
1582416000000,2020-02-23,POLYBTC,2.76e-06,2.87e-06,2.74e-06,2.81e-06,3306227.0,9.28138817,1347
1582329600000,2020-02-22,POLYBTC,2.73e-06,2.77e-06,2.64e-06,2.73e-06,2663074.0,7.224674,973
1582243200000,2020-02-21,POLYBTC,2.66e-06,2.92e-06,2.61e-06,2.73e-06,8868241.0,24.33457779,3322
1582156800000,2020-02-20,POLYBTC,2.82e-06,2.88e-06,2.59e-06,2.67e-06,10282341.0,27.9027683,2269
1582070400000,2020-02-19,POLYBTC,3.01e-06,3.14e-06,2.75e-06,2.84e-06,10045121.0,29.80746005,2692
1581984000000,2020-02-18,POLYBTC,2.98e-06,3.25e-06,2.94e-06,3e-06,11308745.0,34.64044794,3720
1581897600000,2020-02-17,POLYBTC,3.23e-06,3.27e-06,2.79e-06,2.98e-06,14962653.0,44.41972714,4264
1581811200000,2020-02-16,POLYBTC,3.65e-06,3.88e-06,2.79e-06,3.23e-06,32732141.0,110.938107,9643
1581724800000,2020-02-15,POLYBTC,3.12e-06,3.87e-06,3.1e-06,3.67e-06,69092610.0,245.57651381,17696
1581638400000,2020-02-14,POLYBTC,3.07e-06,3.32e-06,3.01e-06,3.11e-06,15586902.0,49.13756753,4292
1581552000000,2020-02-13,POLYBTC,3.17e-06,3.27e-06,3e-06,3.07e-06,11260628.0,35.23802325,3993
1581465600000,2020-02-12,POLYBTC,3.11e-06,3.48e-06,3.04e-06,3.17e-06,21807050.0,70.24331482,6671
1581379200000,2020-02-11,POLYBTC,3.18e-06,3.3e-06,2.89e-06,3.11e-06,36033108.0,112.14971407,9201
1581292800000,2020-02-10,POLYBTC,2.91e-06,3.25e-06,2.81e-06,3.18e-06,16863416.0,50.49551913,6568
1581206400000,2020-02-09,POLYBTC,2.82e-06,3e-06,2.77e-06,2.9e-06,9319041.0,26.87840783,2937
1581120000000,2020-02-08,POLYBTC,2.86e-06,3.44e-06,2.8e-06,2.82e-06,80528382.0,254.03411374,19067
1581033600000,2020-02-07,POLYBTC,2.63e-06,2.94e-06,2.59e-06,2.85e-06,12002920.0,33.10768016,3827
1580947200000,2020-02-06,POLYBTC,2.5e-06,2.83e-06,2.5e-06,2.63e-06,18305516.0,48.74471802,5371
1580860800000,2020-02-05,POLYBTC,2.71e-06,2.73e-06,2.42e-06,2.5e-06,12764905.0,32.58135713,3738
1580774400000,2020-02-04,POLYBTC,2.8e-06,2.81e-06,2.51e-06,2.72e-06,27463634.0,72.8827585,6838
1580688000000,2020-02-03,POLYBTC,2.32e-06,2.92e-06,2.28e-06,2.8e-06,101797554.0,275.36896422,20198
1580601600000,2020-02-02,POLYBTC,2.3e-06,2.45e-06,2.13e-06,2.31e-06,20334621.0,46.07063402,5335
1580515200000,2020-02-01,POLYBTC,2.18e-06,2.48e-06,2.12e-06,2.3e-06,26896646.0,63.03865787,4828
1580428800000,2020-01-31,POLYBTC,2.03e-06,2.27e-06,2.02e-06,2.18e-06,12626344.0,27.21978899,3266
1580342400000,2020-01-30,POLYBTC,2.04e-06,2.07e-06,2.02e-06,2.04e-06,2851850.0,5.83776358,883
1580256000000,2020-01-29,POLYBTC,2.09e-06,2.09e-06,2.01e-06,2.03e-06,6016934.0,12.30983163,1427
1580169600000,2020-01-28,POLYBTC,2.07e-06,2.41e-06,2.01e-06,2.09e-06,58639650.0,132.60862753,8093
1580083200000,2020-01-27,POLYBTC,2.21e-06,2.22e-06,2.04e-06,2.07e-06,6263900.0,13.28713827,1869
1579996800000,2020-01-26,POLYBTC,2.23e-06,2.31e-06,2.17e-06,2.2e-06,4937646.0,10.96720578,1467
1579910400000,2020-01-25,POLYBTC,2.22e-06,2.29e-06,2.18e-06,2.24e-06,5364590.0,11.93976102,1700
1579824000000,2020-01-24,POLYBTC,2.18e-06,2.26e-06,2.15e-06,2.23e-06,4416018.0,9.7281571,1682
1579737600000,2020-01-23,POLYBTC,2.26e-06,2.33e-06,2.12e-06,2.18e-06,11092387.0,24.42140337,3952
1579651200000,2020-01-22,POLYBTC,2.14e-06,2.38e-06,2.09e-06,2.27e-06,50581421.0,113.19291203,7019
1579564800000,2020-01-21,POLYBTC,2.07e-06,2.15e-06,2.06e-06,2.15e-06,5024561.0,10.631251,1076
1579478400000,2020-01-20,POLYBTC,2.08e-06,2.13e-06,2.05e-06,2.07e-06,3366270.0,7.02627687,778
1579392000000,2020-01-19,POLYBTC,2.1e-06,2.1e-06,2e-06,2.08e-06,4573415.0,9.34702926,1401
1579305600000,2020-01-18,POLYBTC,2.18e-06,2.2e-06,2.08e-06,2.1e-06,4660120.0,9.91866906,1535
1579219200000,2020-01-17,POLYBTC,2.08e-06,2.23e-06,2.06e-06,2.19e-06,10326271.0,22.11399889,3014
1579132800000,2020-01-16,POLYBTC,2.09e-06,2.14e-06,2.03e-06,2.09e-06,4955953.0,10.36426109,1663
1579046400000,2020-01-15,POLYBTC,2.01e-06,2.19e-06,1.93e-06,2.08e-06,18206275.0,37.78801965,5779
1578960000000,2020-01-14,POLYBTC,2.06e-06,2.09e-06,1.93e-06,2.03e-06,7665551.0,15.26393484,2758
1578873600000,2020-01-13,POLYBTC,2.09e-06,2.14e-06,2.03e-06,2.05e-06,3757737.0,7.82703865,1346
1578787200000,2020-01-12,POLYBTC,2.08e-06,2.21e-06,2.07e-06,2.08e-06,8186796.0,17.46317091,2166
1578700800000,2020-01-11,POLYBTC,2.05e-06,2.1e-06,2e-06,2.09e-06,4221514.0,8.67165548,1110
1578614400000,2020-01-10,POLYBTC,2.08e-06,2.13e-06,2.02e-06,2.05e-06,7463978.0,15.50014462,1600
1578528000000,2020-01-09,POLYBTC,2.15e-06,2.2e-06,2.01e-06,2.08e-06,6131256.0,12.83791683,1741
1578441600000,2020-01-08,POLYBTC,2.15e-06,2.28e-06,1.95e-06,2.15e-06,22919182.0,49.06131841,4002
1578355200000,2020-01-07,POLYBTC,2.27e-06,2.32e-06,2.12e-06,2.14e-06,9640240.0,21.59919288,2348
1578268800000,2020-01-06,POLYBTC,2.35e-06,2.39e-06,2.25e-06,2.28e-06,7295590.0,17.03405927,1815
1578182400000,2020-01-05,POLYBTC,2.38e-06,2.43e-06,2.32e-06,2.35e-06,6877877.0,16.29604866,1720
1578096000000,2020-01-04,POLYBTC,2.33e-06,2.56e-06,2.3e-06,2.38e-06,25155697.0,60.93466271,3708
1578009600000,2020-01-03,POLYBTC,2.35e-06,2.37e-06,2.26e-06,2.33e-06,11532988.0,26.75780311,2329
1577923200000,2020-01-02,POLYBTC,2.44e-06,2.67e-06,2.33e-06,2.34e-06,41316171.0,103.47359406,7332
1577836800000,2020-01-01,POLYBTC,2.23e-06,2.57e-06,2.2e-06,2.43e-06,15246183.0,36.44841784,3739
1577750400000,2019-12-31,POLYBTC,2.28e-06,2.31e-06,2.21e-06,2.23e-06,4140068.0,9.32851301,1134
1577664000000,2019-12-30,POLYBTC,2.32e-06,2.32e-06,2.19e-06,2.28e-06,10092004.0,22.64166326,2084
1577577600000,2019-12-29,POLYBTC,2.33e-06,2.6e-06,2.3e-06,2.33e-06,25397871.0,63.10087156,4670
1577491200000,2019-12-28,POLYBTC,2.32e-06,2.37e-06,2.25e-06,2.33e-06,6253236.0,14.44168829,1484
1577404800000,2019-12-27,POLYBTC,2.52e-06,2.52e-06,2.26e-06,2.32e-06,8277235.0,19.47850029,2664
1577318400000,2019-12-26,POLYBTC,2.46e-06,2.58e-06,2.33e-06,2.51e-06,12804232.0,31.04913303,4246
1577232000000,2019-12-25,POLYBTC,2.48e-06,2.53e-06,2.44e-06,2.47e-06,2027132.0,5.01993901,717
1577145600000,2019-12-24,POLYBTC,2.41e-06,2.54e-06,2.39e-06,2.48e-06,2580848.0,6.38156341,867
1577059200000,2019-12-23,POLYBTC,2.57e-06,2.57e-06,2.41e-06,2.41e-06,4957476.0,12.31221307,1588
1576972800000,2019-12-22,POLYBTC,2.72e-06,2.93e-06,2.57e-06,2.58e-06,8226633.0,22.52407444,3246
1576886400000,2019-12-21,POLYBTC,2.85e-06,2.85e-06,2.65e-06,2.73e-06,5071288.0,13.87675396,1543
1576800000000,2019-12-20,POLYBTC,2.69e-06,2.87e-06,2.67e-06,2.86e-06,3883194.0,10.83541848,1593
1576713600000,2019-12-19,POLYBTC,2.72e-06,2.75e-06,2.65e-06,2.69e-06,3077498.0,8.31299056,1140
1576627200000,2019-12-18,POLYBTC,2.87e-06,2.99e-06,2.66e-06,2.71e-06,15435026.0,43.02287382,4238
1576540800000,2019-12-17,POLYBTC,3.05e-06,3.11e-06,2.81e-06,2.88e-06,11516252.0,33.90190626,3285
1576454400000,2019-12-16,POLYBTC,3.06e-06,3.33e-06,3.03e-06,3.03e-06,16431573.0,52.1713929,3896
1576368000000,2019-12-15,POLYBTC,3.08e-06,3.19e-06,3.01e-06,3.06e-06,8622819.0,26.66289643,2287
1576281600000,2019-12-14,POLYBTC,3.26e-06,3.29e-06,3.04e-06,3.09e-06,10491931.0,33.19306459,2828
1576195200000,2019-12-13,POLYBTC,3.6e-06,3.7e-06,3.23e-06,3.26e-06,16653627.0,56.22891688,4688
1576108800000,2019-12-12,POLYBTC,3.64e-06,3.87e-06,3.45e-06,3.58e-06,14447013.0,52.28463334,4942
1576022400000,2019-12-11,POLYBTC,3.58e-06,4.15e-06,3.41e-06,3.64e-06,36519854.0,137.42434111,11008
1575936000000,2019-12-10,POLYBTC,3.35e-06,4.09e-06,3.04e-06,3.58e-06,71586227.0,258.33612258,21063
1575849600000,2019-12-09,POLYBTC,3.07e-06,3.47e-06,3.04e-06,3.36e-06,25477169.0,84.1873756,7191
1575763200000,2019-12-08,POLYBTC,3.04e-06,3.24e-06,2.94e-06,3.07e-06,18471523.0,56.95877026,4797
1575676800000,2019-12-07,POLYBTC,2.92e-06,3.06e-06,2.88e-06,3.04e-06,9609372.0,28.64106689,2801
1575590400000,2019-12-06,POLYBTC,2.92e-06,3.05e-06,2.86e-06,2.92e-06,6197671.0,18.26466241,2364
1575504000000,2019-12-05,POLYBTC,2.89e-06,2.95e-06,2.79e-06,2.92e-06,5213011.0,15.04791186,2041
1575417600000,2019-12-04,POLYBTC,2.91e-06,3.12e-06,2.83e-06,2.89e-06,8321320.0,24.53338213,2968
1575331200000,2019-12-03,POLYBTC,2.88e-06,2.96e-06,2.87e-06,2.91e-06,3231984.0,9.39506767,838
1575244800000,2019-12-02,POLYBTC,2.94e-06,2.98e-06,2.86e-06,2.88e-06,3496432.0,10.21011612,1311
1575158400000,2019-12-01,POLYBTC,2.83e-06,3.18e-06,2.78e-06,2.92e-06,13181081.0,39.480445,3869
1575072000000,2019-11-30,POLYBTC,2.83e-06,2.9e-06,2.71e-06,2.84e-06,6006487.0,16.95025649,2013
1574985600000,2019-11-29,POLYBTC,2.91e-06,2.94e-06,2.79e-06,2.82e-06,5452610.0,15.68627635,1753
1574899200000,2019-11-28,POLYBTC,3.03e-06,3.15e-06,2.84e-06,2.9e-06,11316831.0,33.70934742,3613
1574812800000,2019-11-27,POLYBTC,2.97e-06,3.27e-06,2.91e-06,3.02e-06,27125451.0,83.99154334,7239
1574726400000,2019-11-26,POLYBTC,2.85e-06,3.08e-06,2.76e-06,2.97e-06,14322555.0,42.01328805,7680
1574640000000,2019-11-25,POLYBTC,2.89e-06,2.91e-06,2.74e-06,2.84e-06,6286194.0,17.81242625,2503
1574553600000,2019-11-24,POLYBTC,2.91e-06,3.03e-06,2.87e-06,2.89e-06,2348248.0,6.89625655,1151
1574467200000,2019-11-23,POLYBTC,2.85e-06,2.96e-06,2.82e-06,2.92e-06,2540457.0,7.35325127,1111
1574380800000,2019-11-22,POLYBTC,3.02e-06,3.03e-06,2.74e-06,2.85e-06,6484599.0,18.65578925,2306
1574294400000,2019-11-21,POLYBTC,3.12e-06,3.18e-06,2.86e-06,3.01e-06,5535431.0,16.60827103,1934
1574208000000,2019-11-20,POLYBTC,3.09e-06,3.18e-06,3.08e-06,3.13e-06,3514658.0,10.96318193,1357
1574121600000,2019-11-19,POLYBTC,3.11e-06,3.13e-06,3.02e-06,3.09e-06,2730420.0,8.35957139,1063
1574035200000,2019-11-18,POLYBTC,3.2e-06,3.21e-06,3.07e-06,3.11e-06,5960502.0,18.64731139,1931
1573948800000,2019-11-17,POLYBTC,3.22e-06,3.27e-06,3.17e-06,3.2e-06,3687667.0,11.86415465,1012
1573862400000,2019-11-16,POLYBTC,3.29e-06,3.29e-06,3.15e-06,3.22e-06,5375532.0,17.2097722,1408
1573776000000,2019-11-15,POLYBTC,3.2e-06,3.3e-06,3.16e-06,3.27e-06,10786261.0,34.81160464,2753
1573689600000,2019-11-14,POLYBTC,3.1e-06,3.24e-06,3.07e-06,3.2e-06,8441850.0,26.62555652,2039
1573603200000,2019-11-13,POLYBTC,3.05e-06,3.1e-06,2.99e-06,3.1e-06,4023100.0,12.27803079,1252
1573516800000,2019-11-12,POLYBTC,3.09e-06,3.1e-06,2.98e-06,3.06e-06,5142967.0,15.58762916,1705
1573430400000,2019-11-11,POLYBTC,2.92e-06,3.1e-06,2.92e-06,3.09e-06,6629673.0,19.89914022,2258
1573344000000,2019-11-10,POLYBTC,2.9e-06,2.95e-06,2.85e-06,2.92e-06,2889400.0,8.41193401,933
1573257600000,2019-11-09,POLYBTC,2.89e-06,2.93e-06,2.87e-06,2.89e-06,1675098.0,4.8447517,516
1573171200000,2019-11-08,POLYBTC,2.91e-06,2.92e-06,2.85e-06,2.88e-06,2570368.0,7.40094319,904
1573084800000,2019-11-07,POLYBTC,2.99e-06,3.03e-06,2.88e-06,2.9e-06,3862856.0,11.39547251,1332
1572998400000,2019-11-06,POLYBTC,2.97e-06,3.01e-06,2.93e-06,2.99e-06,2956914.0,8.77613272,832
1572912000000,2019-11-05,POLYBTC,3e-06,3.07e-06,2.92e-06,2.99e-06,3286194.0,9.75984254,1371
1572825600000,2019-11-04,POLYBTC,2.97e-06,3.06e-06,2.81e-06,2.98e-06,4691740.0,13.78542697,1463
1572739200000,2019-11-03,POLYBTC,2.97e-06,3.01e-06,2.92e-06,2.95e-06,3291434.0,9.75416929,1104
1572652800000,2019-11-02,POLYBTC,2.97e-06,3.05e-06,2.84e-06,2.97e-06,9040174.0,26.80451764,2656
1572566400000,2019-11-01,POLYBTC,2.84e-06,2.99e-06,2.8e-06,2.98e-06,3432213.0,9.86003656,1772
1572480000000,2019-10-31,POLYBTC,2.83e-06,2.85e-06,2.67e-06,2.85e-06,4450791.0,12.30516721,1488
1572393600000,2019-10-30,POLYBTC,2.81e-06,2.85e-06,2.71e-06,2.83e-06,2996430.0,8.34603928,1223
1572307200000,2019-10-29,POLYBTC,2.84e-06,2.86e-06,2.72e-06,2.8e-06,4429771.0,12.39881564,1580
1572220800000,2019-10-28,POLYBTC,2.65e-06,2.87e-06,2.57e-06,2.84e-06,7669056.0,21.00414727,2136
1572134400000,2019-10-27,POLYBTC,2.6e-06,2.72e-06,2.48e-06,2.64e-06,10932795.0,28.64850171,2529
1572048000000,2019-10-26,POLYBTC,2.86e-06,2.87e-06,2.03e-06,2.6e-06,6505260.0,17.01882679,2522
1571961600000,2019-10-25,POLYBTC,3.15e-06,3.15e-06,2.76e-06,2.87e-06,7168634.0,21.0681281,2696
1571875200000,2019-10-24,POLYBTC,3.1e-06,3.17e-06,3.02e-06,3.15e-06,4283249.0,13.18674407,1241
1571788800000,2019-10-23,POLYBTC,3.16e-06,3.16e-06,2.97e-06,3.1e-06,4893509.0,15.08436886,1828
1571702400000,2019-10-22,POLYBTC,3.14e-06,3.18e-06,3.06e-06,3.16e-06,2364954.0,7.41389343,955
1571616000000,2019-10-21,POLYBTC,3.15e-06,3.2e-06,3.04e-06,3.13e-06,5202805.0,16.18339563,1836
1571529600000,2019-10-20,POLYBTC,3.21e-06,3.3e-06,3.12e-06,3.16e-06,2770198.0,8.929299,1408
1571443200000,2019-10-19,POLYBTC,3.21e-06,3.3e-06,3.18e-06,3.22e-06,2631745.0,8.54282445,1210
1571356800000,2019-10-18,POLYBTC,3.21e-06,3.29e-06,3.14e-06,3.19e-06,4328329.0,13.89284511,1872
1571270400000,2019-10-17,POLYBTC,3.19e-06,3.24e-06,3.16e-06,3.21e-06,2004575.0,6.43806965,740
1571184000000,2019-10-16,POLYBTC,3.25e-06,3.28e-06,3.11e-06,3.19e-06,2948908.0,9.43008474,1147
1571097600000,2019-10-15,POLYBTC,3.28e-06,3.34e-06,3.23e-06,3.26e-06,3828702.0,12.53634578,1490
1571011200000,2019-10-14,POLYBTC,3.27e-06,3.31e-06,3.16e-06,3.29e-06,3369843.0,10.91499501,1314
1570924800000,2019-10-13,POLYBTC,3.34e-06,3.42e-06,3.21e-06,3.27e-06,3586930.0,11.85939646,1659
1570838400000,2019-10-12,POLYBTC,3.17e-06,3.44e-06,3.13e-06,3.34e-06,8797490.0,28.83119616,3133
1570752000000,2019-10-11,POLYBTC,3.2e-06,3.24e-06,3.01e-06,3.17e-06,4953965.0,15.48699885,1698
1570665600000,2019-10-10,POLYBTC,3.35e-06,3.41e-06,3.16e-06,3.21e-06,7947905.0,25.81028871,2330
1570579200000,2019-10-09,POLYBTC,3.41e-06,3.66e-06,3.23e-06,3.35e-06,22932176.0,79.78085734,6396
1570492800000,2019-10-08,POLYBTC,3.37e-06,3.45e-06,3.28e-06,3.43e-06,7167378.0,24.22157639,2638
1570406400000,2019-10-07,POLYBTC,3.36e-06,3.43e-06,3.3e-06,3.37e-06,6641781.0,22.31378976,2412
1570320000000,2019-10-06,POLYBTC,3.34e-06,3.5e-06,3.29e-06,3.36e-06,9563849.0,32.35869171,3574
1570233600000,2019-10-05,POLYBTC,3.26e-06,3.35e-06,3.21e-06,3.33e-06,7809206.0,25.75720563,2452
1570147200000,2019-10-04,POLYBTC,3.21e-06,3.3e-06,3.2e-06,3.25e-06,5816765.0,18.90064873,1777
